 
;캐릭터 번호(NO)
番号,40
 
;이름(NAME), 통칭(CALLNAME)
名前,니토리
呼び名,니토리
 
;기초(BASE)
基礎,체력,2000
基礎,기력,1000
 
;소질(TALENT)
素質,처녀,
素質,겁쟁이,
素質,호기심,
素質,젖기쉬움,
素質,습득빠름,
素質,도구능숙,
素質,자위하기쉬움,
素質,냄새둔감,
素質,헌신적,
素質,쾌감에솔직,
素質,Ａ민감,
素質,촬영기능,
 
;능력(ABL)
能力,순종,0
能力,욕망,0
能力,기교,1
能力,Ｃ감각,0
能力,Ｖ감각,0
能力,Ａ감각,0
能力,Ｂ감각,0
能力,봉사정신,1
能力,노출증,0
能力,레즈끼,0
能力,ＢＬ끼,0
能力,마조끼,0
能力,자위중독,0
能力,정액중독,0
能力,레즈중독,0
能力,고통중독,0
能力,구속중독,0
能力,회화,0
能力,애무,1
能力,도구,2
能力,성교,0
能力,수치,0
能力,봉사,0
能力,가학,0
能力,이상,0
能力,사역,0
 
;경험(EXP)
経験,Ａ경험,2
経験,성지식,15
経験,자위경험,30
経験,도구사용경험,50
 
;궁합(RELATION)
相性,1,120,    ;레이무
相性,2,120,    ;마리사
相性,9,120,    ;사쿠야
相性,31,120,   ;모코우
相性,32,120,   ;문
相性,41,120,   ;모미지
相性,42,120,   ;사나에
相性,48,120,   ;아큐
相性,49,120,   ;렌코
相性,50,120,   ;마에리베리
 
;장착물(EQUIP)
装着物,악세서리,0,     ;1, 장갑, 2, 소매, 3, 우의
装着物,신발안,1,           ;1, 양말, 2, 니삭스, 3, 가터벨트, 4, 버선
装着物,하반신속옷,2,     ;1, 드로와즈, 2, 팬티, 3, 트렁크, 4, 팬티스타킹, 5, 곤
装着物,상반신속옷,2,     ;1, 브래지어, 2, 캐미숄, 3, 붕대, 4, Ｔ셔츠
装着物,하반신겉옷,1,     ;1, 스커트, 2, 치마바지, 3, 바지, 4, 하카마
装着物,상반신겉옷,1,     ;1, 겉옷
装着物,전신겉옷,0,       ;1, 기모노, 2, 도사복, 3, 원피스
 
;캐릭터 정보(CSTR)
CSTR,두명,초요괴탄두
CSTR,등장명,카와시로 니토리
CSTR,로마자,Kawashiro Nitori
CSTR,곡1,아쿠타가와 류노스케의 갓빠  ～ Candid Friend
CSTR,곡2,신들이 사랑했다환상향
 
;호칭목록(CSTR)
CSTR,기본경칭,
CSTR,호칭목록,당신_당신/문장_텐구님/하타테_텐구님/모미지_모미지씨/유우기_유우기씨/스이카_스이카씨
 
