 
;キャラクター番号(NO)
番号,74
 
;名前(NAME), 呼び名(CALLNAME)
名前,響子
呼び名,響子
 
;基礎(BASE)
基礎,체력,2000
基礎,기력,1200
 
;素質(TALENT)
素質,처녀,
素質,겁쟁이,
素質,솔직,
素質,정서적,
素質,튀고싶어함,
素質,해방,
素質,수치없음,
素質,고통에강함,
素質,혀기술,
素質,자위하기쉬움,
素質,냄새민감,
素質,마음씨착한,
素質,친절함,
素質,작은체형,
 
;能力(ABL)
能力,순종,0
能力,욕망,0
能力,기교,0
能力,Ｃ감각,0
能力,Ｖ감각,0
能力,Ａ감각,0
能力,Ｂ감각,0
能力,봉사정신,0
能力,노출증,0
能力,레즈끼,0
能力,ＢＬ끼,0
能力,마조끼,0
能力,자위중독,0
能力,정액중독,0
能力,레즈중독,0
能力,고통중독,0
能力,구속중독,0
能力,회화,1
能力,애무,0
能力,도구,0
能力,성교,0
能力,수치,0
能力,봉사,0
能力,가학,0
能力,이상,0
能力,사역,0
 
;경험(EXP)
経験,Ｃ경험,15
経験,Ｂ경험,10
経験,절정경험,5
経験,성지식,10
経験,자위경험,10
 
;相性(RELATION)
相性,46,80,    ;ルナチャイルド
相性,65,120,   ;ナズーリン
相性,67,120,   ;一輪
相性,68,120,   ;미나미츠
相性,69,120,   ;星
相性,70,150,   ;白蓮
相性,71,120,   ;누에
 
;装着物(EQUIP)
装着物,악세서리,0,     ;1,장갑、2,소매、3,우의
装着物,신발안,1,           ;1,양말、2,니삭스、3,가터벨트、4,버선
装着物,하반신속옷,2,     ;1,드로와즈、2,팬티、3,트렁크、4,팬티ストッキング、5,褌
装着物,상반신속옷,1,     ;1,브래지어、2,キャミソール、3,붕대、4,Ｔ셔츠
装着物,하반신겉옷,0,     ;1,스커트、2,치마바지、3,바지、4,袴
装着物,상반신겉옷,0,     ;1,겉옷
装着物,전신겉옷,3,       ;1,기모노、2,도사복、3,원피스
 
;キャラ情報(CSTR)
CSTR,두명,読経するヤマビコ
CSTR,등장명,幽谷 響子
CSTR,로마자,Kasodani Kyouko
CSTR,곡１,門前の妖怪小딸
CSTR,곡２,妖怪寺へようこそ
 
;호칭목록(CSTR)
CSTR,기본경칭,
CSTR,호칭목록,당신_貴方/白蓮_白蓮さん
 
