 
;キャラクター番号(NO)
番号,2
 
;名前(NAME), 呼び名(CALLNAME)
名前,마리사
呼び名,마리사
 
;基礎(BASE)
基礎,체력,2000
基礎,기력,1000
 
;素質(TALENT)
素質,처녀,
素質,건방짐,
素質,충동적,
素質,호기심,
素質,튀고싶어함,
素質,습득빠름,
素質,배합지식,
素質,쾌감에솔직,
素質,마음씨착한,
素質,친절함,
素質,빈유,
素質,치료,
 
;能力(ABL)
能力,순종,0
能力,욕망,1
能力,기교,0
能力,Ｃ감각,0
能力,Ｖ감각,0
能力,Ａ감각,0
能力,Ｂ감각,0
能力,봉사정신,0
能力,노출증,0
能力,레즈끼,0
能力,ＢＬ끼,0
能力,마조끼,0
能力,자위중독,0
能力,정액중독,0
能力,레즈중독,0
能力,고통중독,0
能力,구속중독,0
能力,회화,0
能力,애무,0
能力,도구,1
能力,성교,0
能力,수치,0
能力,봉사,0
能力,가학,0
能力,이상,0
能力,사역,0
 
;경험(EXP)
経験,자위경험,5
経験,도구사용경험,1
 
;相性(RELATION)
相性,1,200,    ;레이무
相性,9,120,    ;사쿠야
 
;装着物(EQUIP)
装着物,악세서리,0,     ;1,장갑、2,소매、3,우의
装着物,신발안,1,           ;1,양말、2,니삭스、3,가터벨트、4,버선
装着物,하반신속옷,1,     ;1,드로와즈、2,팬티、3,트렁크、4,팬티ストッキング、5,褌
装着物,상반신속옷,2,     ;1,브래지어、2,キャミソール、3,붕대、4,Ｔ셔츠
装着物,하반신겉옷,1,     ;1,스커트、2,치마바지、3,바지、4,袴
装着物,상반신겉옷,1,     ;1,겉옷
装着物,전신겉옷,0,       ;1,기모노、2,도사복、3,원피스
 
;キャラ情報(CSTR)
CSTR,두명,普通の魔法使い
CSTR,등장명,키리사메 마리사
CSTR,로마자,Kirisame Marisa
CSTR,곡１,恋色マスタースパーク
CSTR,곡２,星の器　～ Casket of Star
 
;호칭목록(CSTR)
CSTR,기본경칭,
CSTR,호칭목록,당신_お前/霖之助_香霖
 
