 
;캐릭터 번호(NO)
番号,12
 
;이름(NAME), 통칭(CALLNAME)
名前,레티
呼び名,레티
 
;기초(BASE)
基礎,체력,2000
基礎,기력,1200
 
;소질(TALENT)
素質,얌전한,
素質,충동적,
素質,낙관적,
素質,젖기쉬움,
素質,수동적,
素質,거유,
素質,회복느림,
素質,햇빛혐오,
 
;능력(ABL)
能力,순종,0
能力,욕망,0
能力,기교,0
能力,Ｃ감각,0
能力,Ｖ감각,1
能力,Ａ감각,0
能力,Ｂ감각,0
能力,봉사정신,0
能力,노출증,0
能力,레즈끼,0
能力,ＢＬ끼,0
能力,마조끼,0
能力,자위중독,0
能力,정액중독,0
能力,레즈중독,0
能力,고통중독,0
能力,구속중독,0
能力,회화,1
能力,애무,0
能力,도구,0
能力,성교,0
能力,수치,0
能力,봉사,0
能力,가학,0
能力,이상,0
能力,사역,0
 
;경험(EXP)
経験,Ｃ경험,60
経験,Ｖ경험,100
経験,Ｂ경험,60
経験,성교경험,60
経験,성지식,15
 
;궁합(RELATION)
相性,5,120,    ;치르노
相性,15,50,    ;릴리 화이트
相性,31,50,    ;모코우
 
;장착물(EQUIP)
装着物,악세서리,0,     ;1, 장갑, 2, 소매, 3, 우의
装着物,신발안,1,           ;1, 양말, 2, 니삭스, 3, 가터벨트, 4, 버선
装着物,하반신속옷,1,     ;1, 드로와즈, 2, 팬티, 3, 트렁크, 4, 팬티스타킹, 5, 곤
装着物,상반신속옷,1,     ;1, 브래지어, 2, 캐미숄, 3, 붕대, 4, Ｔ셔츠
装着物,하반신겉옷,1,     ;1, 스커트, 2, 치마바지, 3, 바지, 4, 하카마
装着物,상반신겉옷,1,     ;1, 겉옷
装着物,전신겉옷,0,       ;1, 기모노, 2, 도사복, 3, 원피스
 
;캐릭터 정보(CSTR)
CSTR,두명,동의 분실물
CSTR,등장명,레티·화이트 락
CSTR,로마자,Letty Whiterock
CSTR,곡1,크리스타라이즈시르바
CSTR,곡2,이상향  ～ Deep Mountain
 
;호칭목록(CSTR)
CSTR,기본경칭,
CSTR,호칭목록,
 
